site_key,otu_num,seq_abund,class,order,family,genus,taxon,site_name,region,yr_since,yr_rank,field_type
5,otu_21,34.57142857142857,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus Wirsel OTU16,FGRP1,FG,15,8,restored
5,otu_22,83.57142857142857,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus MO-G8,FGRP1,FG,15,8,restored
5,otu_24,8.714285714285714,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus MO-G7,FGRP1,FG,15,8,restored
5,otu_25,3.7142857142857144,Glomeromycetes,Glomerales,Claroideoglomeraceae,Claroideoglomus,Claroideoglomus acnaGlo7,FGRP1,FG,15,8,restored
5,otu_26,2.142857142857143,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus acnaGlo2,FGRP1,FG,15,8,restored
5,otu_29,12.142857142857142,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FGRP1,FG,15,8,restored
5,otu_31,16.571428571428573,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FGRP1,FG,15,8,restored
5,otu_33,1.1428571428571428,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,NA,FGRP1,FG,15,8,restored
5,otu_35,2.142857142857143,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus Wirsel OTU4,FGRP1,FG,15,8,restored
5,otu_36,51,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus Glo8,FGRP1,FG,15,8,restored
5,otu_38,8.285714285714286,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,Diversispora MO-GC1,FGRP1,FG,15,8,restored
5,otu_39,51.142857142857146,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FGRP1,FG,15,8,restored
5,otu_42,8.285714285714286,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus ORVIN GLO1E,FGRP1,FG,15,8,restored
5,otu_44,0.7142857142857143,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,Paraglomus Pa 1,FGRP1,FG,15,8,restored
5,otu_45,1.4285714285714286,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus Torrecillas12b Glo G13,FGRP1,FG,15,8,restored
5,otu_46,1.7142857142857142,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,Archaeospora,Archaeospora Schechter08 Arch1,FGRP1,FG,15,8,restored
5,otu_47,3.4285714285714284,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus Glo3b,FGRP1,FG,15,8,restored
5,otu_51,48.42857142857143,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FGRP1,FG,15,8,restored
5,otu_52,1.1428571428571428,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FGRP1,FG,15,8,restored
5,otu_55,8.285714285714286,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FGRP1,FG,15,8,restored
5,otu_56,1.2857142857142858,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FGRP1,FG,15,8,restored
5,otu_59,10.571428571428571,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FGRP1,FG,15,8,restored
5,otu_60,10.142857142857142,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus Glo7,FGRP1,FG,15,8,restored
5,otu_64,1.1428571428571428,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus Wirsel OTU13,FGRP1,FG,15,8,restored
5,otu_73,1.8571428571428572,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus sp.,FGRP1,FG,15,8,restored
5,otu_80,0.42857142857142855,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,Archaeospora,Archaeospora sp.,FGRP1,FG,15,8,restored
5,otu_81,3.4285714285714284,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus Wirsel OTU12,FGRP1,FG,15,8,restored
5,otu_100,0.14285714285714285,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,Diversispora MO-GC1,FGRP1,FG,15,8,restored
5,otu_103,2.857142857142857,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,NA,FGRP1,FG,15,8,restored
5,otu_105,4.571428571428571,Glomeromycetes,Glomerales,Claroideoglomeraceae,Claroideoglomus,NA,FGRP1,FG,15,8,restored
5,otu_113,0.5714285714285714,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FGRP1,FG,15,8,restored
5,otu_116,0.42857142857142855,Glomeromycetes,Glomerales,Claroideoglomeraceae,Claroideoglomus,NA,FGRP1,FG,15,8,restored
5,otu_146,0.14285714285714285,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FGRP1,FG,15,8,restored
6,otu_1,22.142857142857142,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus Douhan3,FLC1,FL,0,1,corn
6,otu_2,3,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus MO-G15,FLC1,FL,0,1,corn
6,otu_3,133.14285714285714,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,NA,FLC1,FL,0,1,corn
6,otu_4,236.28571428571428,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus Whitfield type 17,FLC1,FL,0,1,corn
6,otu_5,52.42857142857143,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLC1,FL,0,1,corn
6,otu_6,53.857142857142854,Glomeromycetes,Glomerales,Claroideoglomeraceae,Claroideoglomus,NA,FLC1,FL,0,1,corn
6,otu_7,91,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus MO-G23,FLC1,FL,0,1,corn
6,otu_9,8.857142857142858,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus Glo7,FLC1,FL,0,1,corn
6,otu_10,3.5714285714285716,Glomeromycetes,Glomerales,Claroideoglomeraceae,Claroideoglomus,Claroideoglomus Douhan9,FLC1,FL,0,1,corn
6,otu_12,11.571428571428571,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus MO-G18,FLC1,FL,0,1,corn
6,otu_13,83.57142857142857,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus viscosum,FLC1,FL,0,1,corn
6,otu_14,0.14285714285714285,Glomeromycetes,Glomerales,Claroideoglomeraceae,Claroideoglomus,Claroideoglomus Glo59,FLC1,FL,0,1,corn
6,otu_16,7.428571428571429,Glomeromycetes,Glomerales,Claroideoglomeraceae,Claroideoglomus,Claroideoglomus ORVIN GLO4,FLC1,FL,0,1,corn
6,otu_17,29,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus MO-G22,FLC1,FL,0,1,corn
6,otu_18,1.8571428571428572,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLC1,FL,0,1,corn
6,otu_19,2.2857142857142856,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLC1,FL,0,1,corn
6,otu_20,26.285714285714285,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLC1,FL,0,1,corn
6,otu_21,3.2857142857142856,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus Wirsel OTU16,FLC1,FL,0,1,corn
6,otu_22,41.142857142857146,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus MO-G8,FLC1,FL,0,1,corn
6,otu_23,7.285714285714286,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLC1,FL,0,1,corn
6,otu_24,1.2857142857142858,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus MO-G7,FLC1,FL,0,1,corn
6,otu_25,1.5714285714285714,Glomeromycetes,Glomerales,Claroideoglomeraceae,Claroideoglomus,Claroideoglomus acnaGlo7,FLC1,FL,0,1,corn
6,otu_26,1.8571428571428572,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus acnaGlo2,FLC1,FL,0,1,corn
6,otu_27,174.57142857142858,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus sp.,FLC1,FL,0,1,corn
6,otu_29,13.428571428571429,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLC1,FL,0,1,corn
6,otu_30,0.2857142857142857,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,NA,FLC1,FL,0,1,corn
6,otu_31,2.7142857142857144,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLC1,FL,0,1,corn
6,otu_33,27.428571428571427,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,NA,FLC1,FL,0,1,corn
6,otu_36,1,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus Glo8,FLC1,FL,0,1,corn
6,otu_38,46,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,Diversispora MO-GC1,FLC1,FL,0,1,corn
6,otu_39,0.14285714285714285,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLC1,FL,0,1,corn
6,otu_41,0.14285714285714285,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLC1,FL,0,1,corn
6,otu_43,1.5714285714285714,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLC1,FL,0,1,corn
6,otu_44,0.14285714285714285,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,Paraglomus Pa 1,FLC1,FL,0,1,corn
6,otu_45,20.142857142857142,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus Torrecillas12b Glo G13,FLC1,FL,0,1,corn
6,otu_47,2,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus Glo3b,FLC1,FL,0,1,corn
6,otu_50,3.2857142857142856,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLC1,FL,0,1,corn
6,otu_52,0.5714285714285714,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLC1,FL,0,1,corn
6,otu_56,4.285714285714286,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLC1,FL,0,1,corn
6,otu_57,3.2857142857142856,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,NA,FLC1,FL,0,1,corn
6,otu_59,3,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLC1,FL,0,1,corn
6,otu_60,0.5714285714285714,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus Glo7,FLC1,FL,0,1,corn
6,otu_63,1.5714285714285714,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLC1,FL,0,1,corn
6,otu_65,1.7142857142857142,Glomeromycetes,Glomerales,Claroideoglomeraceae,Claroideoglomus,Claroideoglomus ORVIN GLO4,FLC1,FL,0,1,corn
6,otu_66,20.857142857142858,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,NA,FLC1,FL,0,1,corn
6,otu_79,4.428571428571429,Glomeromycetes,Glomerales,Claroideoglomeraceae,Claroideoglomus,Claroideoglomus Glo59,FLC1,FL,0,1,corn
6,otu_84,1.1428571428571428,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus sp.,FLC1,FL,0,1,corn
6,otu_92,0.2857142857142857,Glomeromycetes,Diversisporales,Gigasporaceae,Scutellospora,Scutellospora castanea,FLC1,FL,0,1,corn
6,otu_106,9.142857142857142,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus ORVIN GLO3E,FLC1,FL,0,1,corn
6,otu_107,1.7142857142857142,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus ORVIN GLO3D,FLC1,FL,0,1,corn
6,otu_115,0.42857142857142855,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,NA,FLC1,FL,0,1,corn
6,otu_128,1.2857142857142858,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLC1,FL,0,1,corn
7,otu_1,0.42857142857142855,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus Douhan3,FLC2,FL,0,1,corn
7,otu_3,83.14285714285714,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,NA,FLC2,FL,0,1,corn
7,otu_4,86.14285714285714,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus Whitfield type 17,FLC2,FL,0,1,corn
7,otu_5,245.8571428571429,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLC2,FL,0,1,corn
7,otu_6,14.142857142857142,Glomeromycetes,Glomerales,Claroideoglomeraceae,Claroideoglomus,NA,FLC2,FL,0,1,corn
7,otu_7,19.142857142857142,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus MO-G23,FLC2,FL,0,1,corn
7,otu_8,7.142857142857143,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus sp.,FLC2,FL,0,1,corn
7,otu_9,0.5714285714285714,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus Glo7,FLC2,FL,0,1,corn
7,otu_13,187.57142857142856,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus viscosum,FLC2,FL,0,1,corn
7,otu_14,10.285714285714286,Glomeromycetes,Glomerales,Claroideoglomeraceae,Claroideoglomus,Claroideoglomus Glo59,FLC2,FL,0,1,corn
7,otu_17,11,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus MO-G22,FLC2,FL,0,1,corn
7,otu_19,59.42857142857143,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLC2,FL,0,1,corn
7,otu_20,119.85714285714286,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLC2,FL,0,1,corn
7,otu_21,35.57142857142857,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus Wirsel OTU16,FLC2,FL,0,1,corn
7,otu_22,2.142857142857143,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus MO-G8,FLC2,FL,0,1,corn
7,otu_27,1.4285714285714286,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus sp.,FLC2,FL,0,1,corn
7,otu_29,4.142857142857143,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLC2,FL,0,1,corn
7,otu_33,15.428571428571429,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,NA,FLC2,FL,0,1,corn
7,otu_34,1.7142857142857142,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus sp.,FLC2,FL,0,1,corn
7,otu_35,0.5714285714285714,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus Wirsel OTU4,FLC2,FL,0,1,corn
7,otu_36,1.4285714285714286,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus Glo8,FLC2,FL,0,1,corn
7,otu_38,67.71428571428571,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,Diversispora MO-GC1,FLC2,FL,0,1,corn
7,otu_41,57.857142857142854,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLC2,FL,0,1,corn
7,otu_43,80.42857142857143,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLC2,FL,0,1,corn
7,otu_44,13.571428571428571,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,Paraglomus Pa 1,FLC2,FL,0,1,corn
7,otu_45,13.714285714285714,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus Torrecillas12b Glo G13,FLC2,FL,0,1,corn
7,otu_47,1,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus Glo3b,FLC2,FL,0,1,corn
7,otu_55,0.8571428571428571,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLC2,FL,0,1,corn
7,otu_56,14.285714285714286,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLC2,FL,0,1,corn
7,otu_67,7.142857142857143,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus Glo2,FLC2,FL,0,1,corn
7,otu_78,1.5714285714285714,Glomeromycetes,Diversisporales,Gigasporaceae,Scutellospora,NA,FLC2,FL,0,1,corn
7,otu_107,4.714285714285714,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus ORVIN GLO3D,FLC2,FL,0,1,corn
8,otu_1,66.71428571428571,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus Douhan3,FLREM1,FL,50,16,remnant
8,otu_2,103,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus MO-G15,FLREM1,FL,50,16,remnant
8,otu_3,9.857142857142858,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,NA,FLREM1,FL,50,16,remnant
8,otu_4,52.142857142857146,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus Whitfield type 17,FLREM1,FL,50,16,remnant
8,otu_5,57.857142857142854,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLREM1,FL,50,16,remnant
8,otu_6,44.857142857142854,Glomeromycetes,Glomerales,Claroideoglomeraceae,Claroideoglomus,NA,FLREM1,FL,50,16,remnant
8,otu_7,64.42857142857143,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus MO-G23,FLREM1,FL,50,16,remnant
8,otu_8,36.714285714285715,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus sp.,FLREM1,FL,50,16,remnant
8,otu_9,29.142857142857142,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus Glo7,FLREM1,FL,50,16,remnant
8,otu_10,62.714285714285715,Glomeromycetes,Glomerales,Claroideoglomeraceae,Claroideoglomus,Claroideoglomus Douhan9,FLREM1,FL,50,16,remnant
8,otu_11,161.57142857142858,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus sp.,FLREM1,FL,50,16,remnant
8,otu_12,30.571428571428573,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus MO-G18,FLREM1,FL,50,16,remnant
8,otu_13,14.714285714285714,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus viscosum,FLREM1,FL,50,16,remnant
8,otu_14,6.857142857142857,Glomeromycetes,Glomerales,Claroideoglomeraceae,Claroideoglomus,Claroideoglomus Glo59,FLREM1,FL,50,16,remnant
8,otu_15,19.857142857142858,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLREM1,FL,50,16,remnant
8,otu_16,9.428571428571429,Glomeromycetes,Glomerales,Claroideoglomeraceae,Claroideoglomus,Claroideoglomus ORVIN GLO4,FLREM1,FL,50,16,remnant
8,otu_17,26.857142857142858,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus MO-G22,FLREM1,FL,50,16,remnant
8,otu_18,13.857142857142858,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLREM1,FL,50,16,remnant
8,otu_19,2.5714285714285716,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLREM1,FL,50,16,remnant
8,otu_20,8,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLREM1,FL,50,16,remnant
8,otu_21,45.42857142857143,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus Wirsel OTU16,FLREM1,FL,50,16,remnant
8,otu_22,42.285714285714285,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus MO-G8,FLREM1,FL,50,16,remnant
8,otu_23,2,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLREM1,FL,50,16,remnant
8,otu_24,6.285714285714286,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus MO-G7,FLREM1,FL,50,16,remnant
8,otu_25,8.428571428571429,Glomeromycetes,Glomerales,Claroideoglomeraceae,Claroideoglomus,Claroideoglomus acnaGlo7,FLREM1,FL,50,16,remnant
8,otu_26,1.2857142857142858,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus acnaGlo2,FLREM1,FL,50,16,remnant
8,otu_29,20.714285714285715,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLREM1,FL,50,16,remnant
8,otu_30,17.857142857142858,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,NA,FLREM1,FL,50,16,remnant
8,otu_31,2,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLREM1,FL,50,16,remnant
8,otu_32,34.57142857142857,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus MO-G20,FLREM1,FL,50,16,remnant
8,otu_33,2.857142857142857,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,NA,FLREM1,FL,50,16,remnant
8,otu_34,4.285714285714286,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus sp.,FLREM1,FL,50,16,remnant
8,otu_35,5.571428571428571,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus Wirsel OTU4,FLREM1,FL,50,16,remnant
8,otu_36,26.285714285714285,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus Glo8,FLREM1,FL,50,16,remnant
8,otu_38,8.857142857142858,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,Diversispora MO-GC1,FLREM1,FL,50,16,remnant
8,otu_39,3.2857142857142856,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLREM1,FL,50,16,remnant
8,otu_40,16,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus Glo-D,FLREM1,FL,50,16,remnant
8,otu_42,3.5714285714285716,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus ORVIN GLO1E,FLREM1,FL,50,16,remnant
8,otu_44,2.857142857142857,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,Paraglomus Pa 1,FLREM1,FL,50,16,remnant
8,otu_45,3.4285714285714284,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus Torrecillas12b Glo G13,FLREM1,FL,50,16,remnant
8,otu_46,4.857142857142857,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,Archaeospora,Archaeospora Schechter08 Arch1,FLREM1,FL,50,16,remnant
8,otu_47,9.714285714285714,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus Glo3b,FLREM1,FL,50,16,remnant
8,otu_50,4.857142857142857,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLREM1,FL,50,16,remnant
8,otu_53,1,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus perpusillum,FLREM1,FL,50,16,remnant
8,otu_54,0.5714285714285714,Glomeromycetes,Diversisporales,Gigasporaceae,Scutellospora,NA,FLREM1,FL,50,16,remnant
8,otu_55,30.142857142857142,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLREM1,FL,50,16,remnant
8,otu_57,7.142857142857143,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,NA,FLREM1,FL,50,16,remnant
8,otu_59,4,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLREM1,FL,50,16,remnant
8,otu_64,7.285714285714286,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus Wirsel OTU13,FLREM1,FL,50,16,remnant
8,otu_70,0.8571428571428571,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus MO-G14,FLREM1,FL,50,16,remnant
8,otu_80,0.7142857142857143,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,Archaeospora,Archaeospora sp.,FLREM1,FL,50,16,remnant
8,otu_81,8.142857142857142,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus Wirsel OTU12,FLREM1,FL,50,16,remnant
8,otu_89,5.714285714285714,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus Wirsel OTU6,FLREM1,FL,50,16,remnant
8,otu_91,2.2857142857142856,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,Acaulospora Acau2,FLREM1,FL,50,16,remnant
8,otu_93,1.8571428571428572,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLREM1,FL,50,16,remnant
8,otu_100,1.2857142857142858,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,Diversispora MO-GC1,FLREM1,FL,50,16,remnant
9,otu_1,36.57142857142857,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus Douhan3,FLRP1,FL,40,14,restored
9,otu_2,104.42857142857144,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus MO-G15,FLRP1,FL,40,14,restored
9,otu_3,6.857142857142857,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,NA,FLRP1,FL,40,14,restored
9,otu_4,137.57142857142858,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus Whitfield type 17,FLRP1,FL,40,14,restored
9,otu_5,13,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLRP1,FL,40,14,restored
9,otu_6,19.142857142857142,Glomeromycetes,Glomerales,Claroideoglomeraceae,Claroideoglomus,NA,FLRP1,FL,40,14,restored
9,otu_7,67.71428571428571,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus MO-G23,FLRP1,FL,40,14,restored
9,otu_8,174,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus sp.,FLRP1,FL,40,14,restored
9,otu_9,57,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus Glo7,FLRP1,FL,40,14,restored
9,otu_10,52.285714285714285,Glomeromycetes,Glomerales,Claroideoglomeraceae,Claroideoglomus,Claroideoglomus Douhan9,FLRP1,FL,40,14,restored
9,otu_11,116.57142857142856,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus sp.,FLRP1,FL,40,14,restored
9,otu_12,9.285714285714286,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus MO-G18,FLRP1,FL,40,14,restored
9,otu_13,21.142857142857142,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus viscosum,FLRP1,FL,40,14,restored
9,otu_14,11.714285714285714,Glomeromycetes,Glomerales,Claroideoglomeraceae,Claroideoglomus,Claroideoglomus Glo59,FLRP1,FL,40,14,restored
9,otu_15,11.857142857142858,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLRP1,FL,40,14,restored
9,otu_17,25.428571428571427,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus MO-G22,FLRP1,FL,40,14,restored
9,otu_20,10,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLRP1,FL,40,14,restored
9,otu_22,8.571428571428571,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus MO-G8,FLRP1,FL,40,14,restored
9,otu_24,4.571428571428571,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus MO-G7,FLRP1,FL,40,14,restored
9,otu_25,2.142857142857143,Glomeromycetes,Glomerales,Claroideoglomeraceae,Claroideoglomus,Claroideoglomus acnaGlo7,FLRP1,FL,40,14,restored
9,otu_29,16.714285714285715,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLRP1,FL,40,14,restored
9,otu_30,13.571428571428571,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,NA,FLRP1,FL,40,14,restored
9,otu_34,16.285714285714285,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus sp.,FLRP1,FL,40,14,restored
9,otu_36,12.714285714285714,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus Glo8,FLRP1,FL,40,14,restored
9,otu_37,13.857142857142858,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLRP1,FL,40,14,restored
9,otu_38,3.4285714285714284,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,Diversispora MO-GC1,FLRP1,FL,40,14,restored
9,otu_39,3.5714285714285716,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,FLRP1,FL,40,14,restored
9,otu_40,7.285714285714286,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus Glo-D,FLRP1,FL,40,14,restored
9,otu_44,2.4285714285714284,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,Paraglomus Pa 1,FLRP1,FL,40,14,restored
